key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,AGE,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,33.08377,0.0016,-0.3112,1,0,0,104.74344,cont1,0.0032,-0.3032,1,0,0,3.404575,stop_stud,0,0,0,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,2.013325,stop_stud,0,1,1,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,3.015205,stop_stud,0,2,2,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,1.564485,stop_stud,0,3,3,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,1.86484,stop_stud,0,4,4,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,1.898385,stop_stud,0,5,5,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,2.2153,stop_stud,0,6,6,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,2.16481,stop_stud,0,7,7,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,2.631135,stop_stud,0,8,8,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0032,-0.3032,1,0,0,1.181565,stop_stud,0,9,9,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,Mona,A1ML6B8SBSWN7G,40,yes,2020-12-26_14h49.02.146,weird_font_low_1,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
